date,year,month,week,day_of_week,restaurant_id,city_code,region_code,center_type,op_area,unique_meals,dominant_category,dominant_cuisine,avg_checkout_price,avg_base_price,emailer_promo_rate,homepage_feature_rate,is_weekend,is_holiday,special_event,temperature_c,precipitation_mm,estimated_customers,num_orders,food_sold_kg,food_prepared_kg,food_waste_kg,food_waste_kg_original,consumption_ratio,food_waste_kg_base,gaussian_noise_kg
70,2018,3,11,1,110,485,77,0,3.8,35,0,2,279.8343905472637,314.9058404406539,0.0857142857142857,0.2857142857142857,0,0,0,24.6,2.6,965,1340,385.86,410.78,25.156270770588954,24.92,0.9393349238034959,24.91999999999994,0.23627077058901358
70,2018,3,11,1,113,680,77,2,4.0,35,0,2,276.6320797119444,306.59675937422395,0.1428571428571428,0.0285714285714285,0,0,0,24.6,2.6,784,1011,303.03,322.16,20.285751037498454,19.13,0.9406195679165631,19.130000000000035,1.1557510374984181
70,2018,3,11,1,124,590,56,2,4.0,38,0,2,271.18687067861714,301.30259923175413,0.0526315789473684,0.0789473684210526,0,0,0,24.3,2.6,721,930,270.99,287.75,15.17474537739224,16.76,0.9417549956559513,16.760000000000005,-1.5852546226077653
70,2018,3,11,1,126,577,56,0,2.7,39,0,3,251.1395594860671,286.6264241615217,0.0512820512820512,0.1025641025641025,0,0,0,24.3,2.6,1036,1427,383.66,407.47,23.84075254853489,23.81,0.941566250276094,23.809999999999988,0.03075254853490416
70,2018,3,11,1,129,593,77,0,3.9,34,0,2,268.29768097298563,316.87147468132383,0.1470588235294117,0.2058823529411764,0,0,0,24.6,2.6,760,1056,309.63,329.76,19.04476470885784,20.13,0.9389556040756915,20.129999999999985,-1.085235291142143
70,2018,3,11,1,132,522,56,0,3.9,43,0,3,259.0449306039673,286.00532606629065,0.0465116279069767,0.1627906976744186,0,0,0,24.3,2.6,1353,1879,533.72,567.11,33.89549604420827,33.39,0.9411225335472836,33.39,0.5054960442082751
70,2018,3,11,1,137,590,56,0,4.4,45,0,3,241.18750292226767,267.6597184882135,0.0444444444444444,0.2444444444444444,0,0,0,24.3,2.6,1804,2515,717.46,762.9,46.2172165364561,45.44,0.940437803119675,45.439999999999976,0.7772165364561262
70,2018,3,11,1,139,693,34,2,2.8,32,6,2,302.4110509885536,335.33362643080125,0.125,0.09375,0,0,0,23.6,2.3,358,458,133.82,142.31,9.777170242508097,8.49,0.9403415079755463,8.490000000000009,1.2871702425080878
70,2018,3,11,1,143,562,77,1,3.8,37,0,3,286.88652744310576,325.4952208835341,0.1351351351351351,0.2432432432432432,0,0,0,24.6,2.6,579,890,259.35,276.24,16.3549705456916,16.89,0.9388575152041704,16.889999999999976,-0.5350294543083745
70,2018,3,11,1,145,620,77,0,3.9,38,0,2,289.1689017153954,340.36609774517206,0.131578947368421,0.0789473684210526,0,0,0,24.6,2.6,809,1124,326.19,346.88,21.61722648568877,20.69,0.9403540129151292,20.68999999999998,0.9272264856887904
70,2018,3,11,1,146,526,34,1,5.0,38,4,2,285.95021509047456,314.3621235916695,0.131578947368421,0.0526315789473684,0,0,0,23.6,2.3,1125,1744,515.64,548.21,33.930901587477095,32.57,0.9405884606264022,32.57000000000004,1.3609015874770531
70,2018,3,11,1,149,478,77,0,2.4,35,0,2,261.0377860250832,287.6695444074737,0.1142857142857142,0.0857142857142857,0,0,0,24.6,2.6,338,465,134.44,142.93,6.846753030144548,8.49,0.9406002938501363,8.490000000000014,-1.6432469698554668
70,2018,3,11,1,152,576,34,1,4.0,37,6,2,288.0888894502829,328.85907437348425,0.1351351351351351,0.1081081081081081,0,0,0,23.6,2.3,794,1222,355.16,377.81,23.262344920098414,22.65,0.9400492310949949,22.649999999999963,0.6123449200984505
70,2018,3,11,1,153,590,56,0,3.9,44,0,2,271.51751486456726,300.3259953754679,0.0454545454545454,0.0909090909090909,0,0,0,24.3,2.6,785,1091,312.53,331.85,20.278511253780156,19.32,0.9417809251167695,19.32000000000005,0.958511253780106
70,2018,3,11,1,157,609,93,0,4.1,36,0,2,264.48411926731853,289.8523509158518,0.1388888888888889,0.1944444444444444,0,0,0,23.2,2.0,622,865,259.61,276.41,16.54127361361257,16.8,0.9392207228392605,16.800000000000008,-0.2587263863874374
70,2018,3,11,1,161,658,34,1,3.9,36,0,3,291.87088420035434,340.2328603639877,0.1388888888888889,0.1388888888888889,0,0,0,23.6,2.3,481,740,218.55,232.57,12.80922642247488,14.02,0.9397170744292042,14.019999999999989,-1.2107735775251085
70,2018,3,11,1,162,526,34,2,2.0,30,6,2,298.07990752311923,319.3992051987003,0.1,0.1,0,0,0,23.6,2.3,376,477,134.92,143.42,9.442955756109665,8.5,0.9407335099707154,8.500000000000002,0.9429557561096632
70,2018,3,11,1,174,700,56,0,7.0,44,0,3,244.2207418411189,271.07803318402046,0.0454545454545454,0.1590909090909091,0,0,0,24.3,2.6,1835,2605,762.49,810.15,46.46049117244222,47.66,0.9411713880145652,47.659999999999975,-1.1995088275577568
70,2018,3,11,1,177,683,56,0,3.4,33,0,2,264.95170589903574,293.3933465683494,0.1212121212121212,0.0909090909090909,0,0,0,24.3,2.6,607,840,247.47,263.14,15.491648565489088,15.67,0.9404499505966406,15.669999999999991,-0.17835143451090235
70,2018,3,11,1,186,649,34,0,3.4,35,6,2,284.9700053304904,325.295499289268,0.1428571428571428,0.2,0,0,0,23.6,2.3,484,670,196.66,209.41,12.709875942196675,12.75,0.9391146554605797,12.750000000000004,-0.040124057803329026
71,2018,3,11,5,10,590,56,1,6.3,44,0,3,269.38412556238904,299.80421100425144,0.0454545454545454,0.1363636363636363,0,0,0,24.4,2.6,2004,3133,914.27,971.2,57.64553805170405,56.93,0.9413817957166392,56.93000000000005,0.7155380517039994
71,2018,3,11,5,11,679,56,0,3.7,45,0,2,250.74576954492417,288.7522940490082,0.0444444444444444,0.0666666666666666,0,0,0,24.4,2.6,1598,2217,602.95,640.06,36.48336844048737,37.11,0.9420210605255759,37.1099999999999,-0.6266315595125326
71,2018,3,11,5,13,590,56,1,6.7,44,0,3,249.99828903883227,274.1387541310934,0.0454545454545454,0.1590909090909091,0,0,0,24.4,2.6,2486,3895,1090.07,1158.2,67.44541631117225,68.13,0.9411759627007424,68.13000000000011,-0.684583688827855
71,2018,3,11,5,14,654,56,2,2.7,36,0,3,264.63842290035103,287.3354469349176,0.0555555555555555,0.1666666666666666,0,0,0,24.4,2.6,756,966,271.43,288.47,17.138915478763145,17.04,0.9409297327278399,17.040000000000035,0.09891547876311091
71,2018,3,11,5,17,517,56,0,3.2,41,0,3,264.1012817942613,297.9123393058514,0.048780487804878,0.1219512195121951,0,0,0,24.4,2.6,747,1032,283.69,301.33,18.646390477619747,17.64,0.9414595294195732,17.639999999999997,1.0063904776197492
71,2018,3,11,5,20,522,56,0,4.0,40,0,2,263.2803255463451,293.75958854559155,0.05,0.025,0,0,0,24.4,2.6,617,858,241.97,256.79,17.107450000653174,14.82,0.9422874722535923,14.820000000000027,2.287450000653147
71,2018,3,11,5,23,698,23,0,3.4,40,0,2,262.6972070919393,303.3767574483641,0.05,0.175,0,0,0,23.3,2.6,1022,1415,423.82,450.41,25.082518800221237,26.59,0.9409648986478986,26.59000000000001,-1.5074811997787745
71,2018,3,11,5,26,515,77,2,3.0,32,0,2,268.5434696832579,295.3693285067873,0.125,0.0625,0,0,0,24.7,2.6,559,715,210.73,224.03,13.615342017786586,13.3,0.94063295094407,13.300000000000008,0.3153420177865781
71,2018,3,11,5,27,713,85,0,4.5,43,0,3,244.86157885943416,267.8844648028514,0.0465116279069767,0.2325581395348837,0,0,0,24.0,2.3,1665,2322,682.6,725.78,42.09346497376566,43.18,0.9405053873074486,43.17999999999996,-1.0865350262342919
71,2018,3,11,5,29,526,34,2,4.0,35,0,2,276.4008048323975,301.73023311213205,0.1428571428571428,0.1142857142857142,0,0,0,23.7,2.3,606,782,234.36,249.36,16.01881124320673,15.0,0.9398460057747835,14.999999999999988,1.0188112432067427
71,2018,3,11,5,30,604,56,0,3.5,43,0,3,254.280590258338,288.8852971286891,0.0465116279069767,0.2558139534883721,0,0,0,24.4,2.6,1168,1617,464.9,494.42,28.58145545269079,29.52,0.940293677440233,29.520000000000024,-0.938544547309233
71,2018,3,11,5,32,526,34,0,3.8,37,6,2,292.744305952245,331.14074260253625,0.1351351351351351,0.1081081081081081,0,0,0,23.7,2.3,816,1132,333.46,354.73,20.59535178181773,21.27,0.9400389028275025,21.270000000000053,-0.6746482181823238
71,2018,3,11,5,34,615,34,1,4.2,38,0,2,274.890975770345,309.48957598103766,0.131578947368421,0.131578947368421,0,0,0,23.7,2.3,637,982,282.96,301.05,17.50072914093604,18.09,0.9399103139013452,18.09000000000004,-0.5892708590639962
71,2018,3,11,5,36,517,56,1,4.4,42,0,3,248.46421620415148,274.043580090767,0.0476190476190476,0.238095238095238,0,0,0,24.4,2.6,1177,1818,508.19,540.38,32.11380106128019,32.19,0.9404308079499611,32.19,-0.07619893871980389
71,2018,3,11,5,39,526,34,2,3.8,37,6,2,280.26458191609976,308.81392431972785,0.1351351351351351,0.1081081081081081,0,0,0,23.7,2.3,709,913,263.45,280.25,17.123197596858713,16.8,0.9400535236396075,16.800000000000004,0.32319759685870747
71,2018,3,11,5,41,590,56,2,1.9,28,6,2,300.53929789368107,331.32843530591776,0.0714285714285714,0.0714285714285714,0,0,0,24.4,2.6,305,387,113.96,121.04,7.5637013936085244,7.08,0.9415069398545934,7.080000000000011,0.4837013936085136
71,2018,3,11,5,42,561,77,1,3.9,38,0,3,267.7009579628133,311.53440582053355,0.131578947368421,0.0263157894736842,0,0,0,24.7,2.6,624,960,272.07,289.18,17.104232453817236,17.11,0.9408326993568019,17.11000000000002,-0.0057675461827832435
71,2018,3,11,5,43,590,56,0,5.1,45,0,3,238.79472808344616,267.33201051039094,0.0444444444444444,0.1333333333333333,0,0,0,24.4,2.6,2318,3248,920.91,978.21,55.970108977559434,57.3,0.9414236206949428,57.30000000000002,-1.3298910224405813
71,2018,3,11,5,50,556,77,0,4.8,38,0,3,274.0890423349497,313.5686283103319,0.131578947368421,0.1842105263157894,0,0,0,24.7,2.6,992,1387,405.0,431.11,26.837786150310215,26.11,0.9394354109160075,26.110000000000024,0.7277861503101892
71,2018,3,11,5,51,638,56,0,7.0,45,0,2,259.51290482377783,287.0945168101348,0.0444444444444444,0.1777777777777777,0,0,0,24.4,2.6,1113,1581,464.85,493.98,29.07704133633696,29.13,0.9410300012146241,29.12999999999999,-0.05295866366302793
71,2018,3,11,5,52,685,56,1,5.6,45,0,3,254.7132537972638,285.7658337821825,0.0444444444444444,0.1111111111111111,0,0,0,24.4,2.6,1587,2469,695.7,738.83,44.29173479001468,43.13,0.9416239188987995,43.12999999999998,1.1617347900146988
71,2018,3,11,5,53,590,56,0,3.8,43,0,3,260.4345525773196,289.2326295532646,0.0465116279069767,0.1395348837209302,0,0,0,24.4,2.6,678,941,268.15,284.86,16.002261220520086,16.71,0.9413396054202063,16.710000000000022,-0.7077387794799367
71,2018,3,11,5,55,647,56,2,2.0,29,0,2,282.65230671197963,311.30317969413767,0.0689655172413793,0.0344827586206896,0,0,0,24.4,2.6,480,609,183.71,195.05,9.737725272649008,11.34,0.941861061266342,11.340000000000003,-1.6022747273509945
71,2018,3,11,5,57,541,77,2,2.8,31,0,2,289.3138352607977,314.3116072692943,0.1290322580645161,0.1290322580645161,0,0,0,24.7,2.6,429,548,166.15,176.76,10.575973997316915,10.61,0.9399751074903825,10.60999999999999,-0.03402600268307527
71,2018,3,11,5,58,695,77,2,3.8,35,6,2,275.40974633034057,320.4469246116574,0.1428571428571428,0.1142857142857142,0,0,0,24.7,2.6,704,907,259.38,275.98,17.895952688284275,16.6,0.939850713819842,16.600000000000012,1.295952688284265
71,2018,3,11,5,59,456,56,0,4.2,44,0,3,247.8091855425056,273.1544092561521,0.0454545454545454,0.3181818181818182,0,0,0,24.4,2.6,1389,1934,547.2,582.27,35.23094213661596,35.07,0.9397702096965327,35.06999999999991,0.1609421366160508
71,2018,3,11,5,61,473,77,0,4.5,36,6,2,280.1449812008659,320.9405776461206,0.1388888888888889,0.1666666666666666,0,0,0,24.7,2.6,814,1135,329.83,351.09,21.060330200827142,21.26,0.9394457261670797,21.259999999999998,-0.19966979917285654
71,2018,3,11,5,64,553,77,0,4.4,37,0,2,270.65981196348275,315.26034745878184,0.1351351351351351,0.1891891891891892,0,0,0,24.7,2.6,681,949,279.53,297.59,17.189652982342565,18.06,0.9393124768977452,18.06,-0.8703470176574332
71,2018,3,11,5,65,602,34,0,4.8,35,0,2,274.1948600987538,311.9120824516028,0.1428571428571428,0.1714285714285714,0,0,0,23.7,2.3,1180,1650,480.39,511.41,32.777766466680866,31.02,0.9393441661289376,31.020000000000042,1.7577664666808224
71,2018,3,11,5,66,648,34,0,4.1,37,0,2,273.06742425557775,310.11193593193855,0.1351351351351351,0.1891891891891892,0,0,0,23.7,2.3,1071,1490,438.15,466.45,27.27039740511522,28.3,0.9393289741665773,28.299999999999997,-1.0296025948847793
71,2018,3,11,5,67,638,56,1,7.0,44,0,3,248.9386501575369,278.7444043999779,0.0454545454545454,0.1363636363636363,0,0,0,24.4,2.6,1559,2447,681.34,723.77,41.70460574237175,42.43,0.9413764041062769,42.429999999999986,-0.72539425762824
71,2018,3,11,5,68,676,34,1,4.1,36,6,2,268.5782306635012,299.6488529301512,0.1388888888888889,0.0555555555555555,0,0,0,23.7,2.3,677,1044,296.93,315.74,19.380034196084036,18.81,0.940425666687781,18.810000000000013,0.5700341960840228
71,2018,3,11,5,72,638,56,2,3.9,41,0,2,281.6154984376575,316.6620592682189,0.048780487804878,0.1707317073170731,0,0,0,24.4,2.6,995,1283,375.29,398.81,21.66397931011318,23.52,0.9410245480303905,23.51999999999997,-1.8560206898867897
71,2018,3,11,5,73,576,34,0,4.0,34,0,2,274.22189251997094,295.6522193173566,0.088235294117647,0.1176470588235294,0,0,0,23.7,2.3,640,890,262.36,278.87,17.78459066538133,16.51,0.9407967870333848,16.50999999999999,1.2745906653813397
71,2018,3,11,5,74,702,35,0,2.8,33,0,2,294.73196082124696,317.7180806178188,0.1515151515151515,0.1515151515151515,0,0,0,24.0,2.6,499,687,213.64,227.43,14.414193114217376,13.79,0.9393659587565404,13.79000000000002,0.6241931142173556
71,2018,3,11,5,75,651,77,1,4.7,39,0,2,287.39199542644195,320.54924790378584,0.1282051282051282,0.1025641025641025,0,0,0,24.7,2.6,1023,1583,463.64,493.12,30.37923107181113,29.48,0.9402173913043478,29.48000000000002,0.8992310718111097
71,2018,3,11,5,76,614,85,0,3.0,42,0,3,273.42484864691414,297.79356829607445,0.0476190476190476,0.0714285714285714,0,0,0,24.0,2.3,876,1209,340.18,361.16,21.538117011949655,20.98,0.9419094030346661,20.98,0.5581170119496541
71,2018,3,11,5,77,676,34,0,3.8,34,6,2,273.5642557424489,298.7900578766504,0.088235294117647,0.0588235294117647,0,0,0,23.7,2.3,515,715,205.2,217.99,12.628876482543651,12.79,0.9413275838341207,12.79000000000002,-0.16112351745637007
71,2018,3,11,5,80,604,56,2,5.1,39,0,2,265.1365524244732,298.17826478801726,0.0512820512820512,0.0256410256410256,0,0,0,24.4,2.6,783,1019,295.25,313.34,17.02685128984457,18.09,0.9422671858045574,18.089999999999993,-1.063148710155423
71,2018,3,11,5,81,526,34,0,4.0,38,0,2,283.8854097771388,326.5256494128924,0.131578947368421,0.2105263157894736,0,0,0,23.7,2.3,776,1079,316.69,337.19,20.35992455877505,20.5,0.9392034164714256,20.50000000000001,-0.14007544122496063
71,2018,3,11,5,83,659,77,0,5.3,39,0,2,275.002538896046,312.78114260231894,0.1282051282051282,0.1282051282051282,0,0,0,24.7,2.6,957,1342,392.23,417.27,24.064763688247307,25.04,0.9399908931866658,25.039999999999942,-0.9752363117526348
71,2018,3,11,5,86,699,85,2,4.0,38,0,2,286.11256654343805,305.7286247689464,0.0526315789473684,0.2368421052631578,0,0,0,24.0,2.3,1084,1399,424.62,451.55,27.416155310076377,26.93,0.9403609788506256,26.929999999999993,0.4861553100763835
71,2018,3,11,5,88,526,34,0,4.1,37,6,2,288.11274835526314,326.78211842105264,0.1351351351351351,0.081081081081081,0,0,0,23.7,2.3,565,786,226.42,240.8,15.186779830548137,14.38,0.9402823920265779,14.380000000000035,0.8067798305481017
71,2018,3,11,5,89,703,56,0,4.8,41,0,3,260.8462182169295,292.0627679433537,0.048780487804878,0.1951219512195122,0,0,0,24.4,2.6,1149,1607,465.25,494.53,30.75680863119816,29.28,0.9407922674054153,29.279999999999955,1.4768086311982076
71,2018,3,11,5,91,590,56,2,0.9,19,0,2,315.9873699421965,351.2860231213873,0.0526315789473684,0.0526315789473684,0,0,0,24.4,2.6,181,228,70.22,74.54,4.691767640552872,4.32,0.9420445398443787,4.320000000000008,0.3717676405528632
71,2018,3,11,5,92,526,34,2,2.9,29,6,2,287.3558222981632,315.26276591200343,0.1724137931034483,0.0344827586206896,0,0,0,23.7,2.3,474,606,180.91,192.45,12.464575356595173,11.54,0.940036373083918,11.539999999999987,0.9245753565951862
71,2018,3,11,5,93,461,34,0,3.9,34,6,2,312.1152412121212,343.3543757575758,0.1176470588235294,0.2941176470588235,0,0,0,23.7,2.3,768,1067,313.42,333.88,20.16285526276985,20.46,0.9387204983826525,20.45999999999999,-0.2971447372301422
71,2018,3,11,5,94,632,34,2,3.6,36,0,2,281.73353783231084,305.2163022866704,0.0833333333333333,0.0833333333333333,0,0,0,23.7,2.3,541,696,205.22,218.05,12.351722861991814,12.83,0.9411602843384544,12.830000000000009,-0.47827713800819477
71,2018,3,11,5,97,628,77,0,4.6,36,0,2,277.8971903746167,329.21436208505537,0.1388888888888889,0.25,0,0,0,24.7,2.6,1390,1940,563.91,600.72,37.28367189081688,36.81,0.9387235317618856,36.81000000000008,0.47367189081680144
71,2018,3,11,5,99,596,71,0,4.5,40,0,2,260.9463982598703,299.50656406468033,0.05,0.125,0,0,0,22.6,2.6,1139,1589,463.93,492.81,28.493527127283098,28.88,0.94139729307441,28.880000000000006,-0.3864728727169088
71,2018,3,11,5,101,699,85,2,2.8,42,0,2,282.50845416227605,311.2052655426765,0.0476190476190476,0.1428571428571428,0,0,0,24.0,2.3,960,1227,361.53,384.08,22.81918578882766,22.55,0.9412882732764007,22.55,0.2691857888276577
71,2018,3,11,5,102,593,77,0,2.8,32,0,2,269.1814724275156,309.2011995451961,0.125,0.15625,0,0,0,24.7,2.6,495,682,199.13,211.89,11.69880781066458,12.76,0.9397800745669923,12.76,-1.061192189335421
71,2018,3,11,5,104,647,56,0,4.5,41,0,3,249.4150649260468,285.8126553711548,0.048780487804878,0.073170731707317,0,0,0,24.4,2.6,1335,1862,522.27,554.5,31.348372317523697,32.23,0.9418755635707845,32.23,-0.8816276824763011
71,2018,3,11,5,106,675,34,0,4.0,31,0,2,264.5170666353273,293.8896333294159,0.0967741935483871,0.3225806451612903,0,0,0,23.7,2.3,814,1132,334.67,356.48,22.445409301018277,21.81,0.938818447037702,21.809999999999988,0.6354093010182902
71,2018,3,11,5,108,579,56,1,4.4,40,0,3,248.33446499433109,275.203118622449,0.05,0.2,0,0,0,24.4,2.6,1182,1825,515.01,547.46,33.336690075406125,32.45,0.9407262631059803,32.45000000000003,0.8866900754060961
71,2018,3,11,5,109,599,56,0,3.6,41,0,3,245.78715224822508,269.97390656499255,0.048780487804878,0.1463414634146341,0,0,0,24.4,2.6,1065,1476,416.16,442.14,24.994343831033277,25.98,0.9412403311168409,25.979999999999958,-0.9856561689666805
71,2018,3,11,5,110,485,77,0,3.8,35,0,2,279.8343905472637,314.9058404406539,0.0857142857142857,0.2857142857142857,0,0,0,24.7,2.6,1049,1456,419.02,446.08,27.73061431050642,27.06,0.9393382352941176,27.060000000000002,0.6706143105064207
71,2018,3,11,5,113,680,77,2,4.0,35,0,2,276.6320797119444,306.59675937422395,0.1428571428571428,0.0285714285714285,0,0,0,24.7,2.6,802,1034,309.88,329.45,19.037264326964728,19.57,0.9405979663074822,19.570000000000004,-0.5327356730352747
71,2018,3,11,5,124,590,56,2,4.0,38,0,2,271.18687067861714,301.30259923175413,0.0526315789473684,0.0789473684210526,0,0,0,24.4,2.6,783,1010,294.27,312.47,18.216505176200368,18.2,0.9417544084232085,18.200000000000056,0.016505176200309918
71,2018,3,11,5,126,577,56,0,2.7,39,0,3,251.1395594860671,286.6264241615217,0.0512820512820512,0.1025641025641025,0,0,0,24.4,2.6,1126,1550,416.64,442.49,27.266944415790654,25.85,0.941580600691541,25.85000000000001,1.416944415790647
71,2018,3,11,5,129,593,77,0,3.9,34,0,2,268.29768097298563,316.87147468132383,0.1470588235294117,0.2058823529411764,0,0,0,24.7,2.6,826,1147,336.21,358.06,22.65748723402297,21.85,0.9389767078143327,21.850000000000023,0.8074872340229485
71,2018,3,11,5,132,522,56,0,3.9,43,0,3,259.0449306039673,286.00532606629065,0.0465116279069767,0.1627906976744186,0,0,0,24.4,2.6,1469,2041,579.58,615.84,37.05587198802219,36.26,0.9411210704078982,36.26,0.7958719880221928
71,2018,3,11,5,137,590,56,0,4.4,45,0,3,241.18750292226767,267.6597184882135,0.0444444444444444,0.2444444444444444,0,0,0,24.4,2.6,1959,2731,779.07,828.41,51.24879035845686,49.34,0.9404401202303209,49.33999999999989,1.9087903584569665
71,2018,3,11,5,139,693,34,2,2.8,32,6,2,302.4110509885536,335.33362643080125,0.125,0.09375,0,0,0,23.7,2.3,389,497,145.32,154.54,8.516120658950207,9.22,0.9403390707907338,9.220000000000004,-0.7038793410497978
71,2018,3,11,5,143,562,77,1,3.8,37,0,3,286.88652744310576,325.4952208835341,0.1351351351351351,0.2432432432432432,0,0,0,24.7,2.6,628,966,281.65,300.0,17.364125025007468,18.35,0.9388333333333333,18.350000000000012,-0.9858749749925457
71,2018,3,11,5,145,620,77,0,3.9,38,0,2,289.1689017153954,340.36609774517206,0.131578947368421,0.0789473684210526,0,0,0,24.7,2.6,879,1221,354.2,376.66,21.73787772977144,22.46,0.9403706260287792,22.460000000000033,-0.7221222702285907
71,2018,3,11,5,146,526,34,1,5.0,38,4,2,285.95021509047456,314.3621235916695,0.131578947368421,0.0526315789473684,0,0,0,23.7,2.3,1222,1894,559.94,595.3,35.105498946593286,35.36,0.9406013774567447,35.3599999999999,-0.25450105340661505
71,2018,3,11,5,149,478,77,0,2.4,35,0,2,261.0377860250832,287.6695444074737,0.1142857142857142,0.0857142857142857,0,0,0,24.7,2.6,368,505,146.0,155.22,6.865449385708102,9.22,0.9406004380878753,9.219999999999995,-2.3545506142918935
71,2018,3,11,5,152,576,34,1,4.0,37,6,2,288.0888894502829,328.85907437348425,0.1351351351351351,0.1081081081081081,0,0,0,23.7,2.3,862,1327,385.65,410.25,24.392571763303224,24.6,0.9400365630712979,24.600000000000033,-0.20742823669681038
71,2018,3,11,5,153,590,56,0,3.9,44,0,2,271.51751486456726,300.3259953754679,0.0454545454545454,0.0909090909090909,0,0,0,24.4,2.6,852,1184,339.37,360.35,20.435429268105104,20.98,0.9417788261412515,20.980000000000015,-0.5445707318949119
71,2018,3,11,5,157,609,93,0,4.1,36,0,2,264.48411926731853,289.8523509158518,0.1388888888888889,0.1944444444444444,0,0,0,23.3,2.0,675,939,281.93,300.18,19.03375976739779,18.25,0.9392031447797988,18.24999999999999,0.783759767397799
71,2018,3,11,5,161,658,34,1,3.9,36,0,3,291.87088420035434,340.2328603639877,0.1388888888888889,0.1388888888888889,0,0,0,23.7,2.3,522,803,237.32,252.55,15.582419379010057,15.23,0.9396951098792318,15.230000000000016,0.35241937901004006
71,2018,3,11,5,162,526,34,2,2.0,30,6,2,298.07990752311923,319.3992051987003,0.1,0.1,0,0,0,23.7,2.3,407,517,146.51,155.74,8.629303372230678,9.23,0.9407345575959932,9.230000000000015,-0.600696627769337
71,2018,3,11,5,174,700,56,0,7.0,44,0,3,244.2207418411189,271.07803318402046,0.0454545454545454,0.1590909090909091,0,0,0,24.4,2.6,1992,2829,828.06,879.81,52.339960845362945,51.75,0.941180482149555,51.75000000000004,0.5899608453629039
71,2018,3,11,5,177,683,56,0,3.4,33,0,2,264.95170589903574,293.3933465683494,0.1212121212121212,0.0909090909090909,0,0,0,24.4,2.6,659,912,268.73,285.75,17.74326305982375,17.02,0.9404374453193352,17.019999999999982,0.7232630598237696
71,2018,3,11,5,186,649,34,0,3.4,35,6,2,284.9700053304904,325.295499289268,0.1428571428571428,0.2,0,0,0,23.7,2.3,526,728,213.55,227.4,13.08145421020859,13.85,0.939094107299912,13.85,-0.7685457897914107
72,2018,3,11,6,10,590,56,1,6.3,44,0,3,269.38412556238904,299.80421100425144,0.0454545454545454,0.1363636363636363,0,0,0,24.5,2.6,2164,3382,986.98,1048.44,60.966975744617585,61.46,0.9413795734615238,61.46,-0.49302425538241845
72,2018,3,11,6,11,679,56,0,3.7,45,0,2,250.74576954492417,288.7522940490082,0.0444444444444444,0.0666666666666666,0,0,0,24.5,2.6,1725,2393,650.91,690.98,37.8446368129021,40.07,0.9420098989840515,40.070000000000086,-2.2253631870979826
72,2018,3,11,6,13,590,56,1,6.7,44,0,3,249.99828903883227,274.1387541310934,0.0454545454545454,0.1590909090909091,0,0,0,24.5,2.6,2683,4205,1176.66,1250.2,72.44934002563062,73.54,0.9411774116141418,73.5399999999999,-1.0906599743692849
72,2018,3,11,6,14,654,56,2,2.7,36,0,3,264.63842290035103,287.3354469349176,0.0555555555555555,0.1666666666666666,0,0,0,24.5,2.6,817,1043,292.99,311.38,17.6475304395764,18.39,0.9409403301432334,18.38999999999998,-0.7424695604235784
72,2018,3,11,6,17,517,56,0,3.2,41,0,3,264.1012817942613,297.9123393058514,0.048780487804878,0.1219512195121951,0,0,0,24.5,2.6,806,1114,306.24,325.29,19.124166176606042,19.05,0.9414368717144701,19.050000000000022,0.07416617660602177
72,2018,3,11,6,20,522,56,0,4.0,40,0,2,263.2803255463451,293.75958854559155,0.05,0.025,0,0,0,24.5,2.6,666,926,261.23,277.23,15.0546173206402,16.0,0.9422861883634527,16.000000000000014,-0.9453826793598152
72,2018,3,11,6,23,698,23,0,3.4,40,0,2,262.6972070919393,303.3767574483641,0.05,0.175,0,0,0,23.5,2.6,1104,1528,457.5,486.21,28.196548012950846,28.71,0.9409514407354848,28.709999999999955,-0.513451987049109
72,2018,3,11,6,26,515,77,2,3.0,32,0,2,268.5434696832579,295.3693285067873,0.125,0.0625,0,0,0,24.9,2.6,602,771,227.49,241.85,13.134669318417389,14.36,0.9406243539383916,14.359999999999989,-1.225330681582599
72,2018,3,11,6,27,713,85,0,4.5,43,0,3,244.86157885943416,267.8844648028514,0.0465116279069767,0.2325581395348837,0,0,0,24.2,2.3,1797,2507,736.91,783.52,46.78111389853132,46.61,0.940512048192771,46.610000000000056,0.17111389853127063
72,2018,3,11,6,29,526,34,2,4.0,35,0,2,276.4008048323975,301.73023311213205,0.1428571428571428,0.1142857142857142,0,0,0,23.8,2.3,654,844,252.98,269.17,16.615714594584936,16.19,0.9398521380540178,16.19000000000003,0.4257145945849076
72,2018,3,11,6,30,604,56,0,3.5,43,0,3,254.280590258338,288.8852971286891,0.0465116279069767,0.2558139534883721,0,0,0,24.5,2.6,1261,1746,501.85,533.71,32.26236534841982,31.86,0.9403046598339923,31.86,0.40236534841982236
72,2018,3,11,6,32,526,34,0,3.8,37,6,2,292.744305952245,331.14074260253625,0.1351351351351351,0.1081081081081081,0,0,0,23.8,2.3,880,1222,359.97,382.93,22.972361131905256,22.96,0.9400412608048468,22.959999999999997,0.01236113190525933
72,2018,3,11,6,34,615,34,1,4.2,38,0,2,274.890975770345,309.48957598103766,0.131578947368421,0.131578947368421,0,0,0,23.8,2.3,687,1060,305.46,324.99,17.988927003498617,19.53,0.9399058432567156,19.530000000000012,-1.5410729965013943
