date,year,month,week,day_of_week,restaurant_id,city_code,region_code,center_type,op_area,unique_meals,dominant_category,dominant_cuisine,avg_checkout_price,avg_base_price,emailer_promo_rate,homepage_feature_rate,is_weekend,is_holiday,special_event,temperature_c,precipitation_mm,estimated_customers,num_orders,food_sold_kg,food_prepared_kg,food_waste_kg
2018-08-05,2018,8,31,Sunday,36,517,56,TYPE_B,4.4,45,Beverages,Thai,254.9742820130329,270.2876540786685,0.022222222222222223,0.08888888888888889,1,0,0,30.3,9.0,1135,1753,479.86,518.89,39.03
2018-08-05,2018,8,31,Sunday,39,526,34,TYPE_C,3.8,34,Beverages,Italian,262.63237398590235,285.9737212395265,0.0,0.08823529411764706,1,0,0,29.6,13.2,823,1060,305.14,329.82,24.68
2018-08-05,2018,8,31,Sunday,41,590,56,TYPE_C,1.9,28,Salad,Italian,269.12553923717667,302.71663743971936,0.03571428571428571,0.03571428571428571,1,0,0,30.3,9.0,507,643,165.69,179.12,13.43
2018-08-05,2018,8,31,Sunday,42,561,77,TYPE_B,3.9,37,Beverages,Italian,269.96784396099025,280.8020690172543,0.02702702702702703,0.13513513513513514,1,0,1,30.6,9.0,611,940,260.88,286.16,25.28
2018-08-05,2018,8,31,Sunday,43,590,56,TYPE_A,5.1,47,Beverages,Italian,240.8179183203683,260.1987192411494,0.02127659574468085,0.0425531914893617,1,0,0,30.3,9.0,2535,3552,955.87,1033.15,77.28
2018-08-05,2018,8,31,Sunday,50,556,77,TYPE_A,4.8,40,Beverages,Thai,233.22765033313655,244.16472547862023,0.025,0.1,1,0,0,30.6,9.0,1195,1671,481.59,520.84,39.25
2018-08-05,2018,8,31,Sunday,51,638,56,TYPE_A,7.0,46,Beverages,Italian,247.14098074074076,273.5185451851852,0.021739130434782608,0.06521739130434782,1,0,0,30.3,9.0,1330,1889,541.84,585.78,43.94
2018-08-05,2018,8,31,Sunday,52,685,56,TYPE_B,5.6,47,Beverages,Italian,243.41477988802282,266.4828642002415,0.02127659574468085,0.02127659574468085,1,0,0,30.3,9.0,1583,2463,668.14,722.02,53.88
2018-08-05,2018,8,31,Sunday,53,590,56,TYPE_A,3.8,44,Beverages,Italian,251.99181109445274,264.7596716641679,0.022727272727272728,0.11363636363636363,1,0,1,30.3,9.0,677,940,250.22,274.39,24.17
2018-08-05,2018,8,31,Sunday,55,647,56,TYPE_C,2.0,37,Salad,Italian,248.21059753742153,284.47937469821346,0.02702702702702703,0.02702702702702703,1,0,0,30.3,9.0,920,1168,312.49,337.74,25.25
2018-08-05,2018,8,31,Sunday,57,541,77,TYPE_C,2.8,31,Beverages,Italian,262.65868384812114,286.0147708046429,0.03225806451612903,0.03225806451612903,1,0,0,30.6,9.0,561,717,205.89,222.56,16.67
2018-08-05,2018,8,31,Sunday,58,695,77,TYPE_C,3.8,36,Beverages,Italian,247.51530907429964,283.9681699147381,0.027777777777777776,0.1111111111111111,1,0,1,30.6,9.0,719,926,274.67,301.22,26.55
2018-08-05,2018,8,31,Sunday,59,456,56,TYPE_A,4.2,46,Beverages,Italian,256.47023310840416,273.79713697309614,0.021739130434782608,0.15217391304347827,1,0,1,30.3,9.0,1138,1584,463.24,508.15,44.91
2018-08-05,2018,8,31,Sunday,61,473,77,TYPE_A,4.5,39,Beverages,Italian,272.6869677681473,288.5989152221019,0.02564102564102564,0.20512820512820512,1,0,1,30.6,9.0,746,1041,301.37,330.77,29.4
2018-08-05,2018,8,31,Sunday,64,553,77,TYPE_A,4.4,37,Beverages,Italian,258.37264911125743,280.7701909150757,0.02702702702702703,0.10810810810810811,1,0,1,30.6,9.0,768,1071,311.67,341.78,30.11
2018-08-05,2018,8,31,Sunday,65,602,34,TYPE_A,4.8,40,Beverages,Italian,267.4891126158232,284.910908766928,0.025,0.05,1,0,0,29.6,13.2,1132,1582,454.28,491.08,36.8
2018-08-05,2018,8,31,Sunday,66,648,34,TYPE_A,4.1,41,Beverages,Italian,269.6968489385898,288.69949298711146,0.024390243902439025,0.0,1,0,0,29.6,13.2,1070,1488,433.14,468.0,34.86
2018-08-05,2018,8,31,Sunday,67,638,56,TYPE_B,7.0,45,Beverages,Italian,246.4886675257732,270.05488144329894,0.022222222222222223,0.044444444444444446,1,0,0,30.3,9.0,1361,2137,595.22,643.37,48.15
2018-08-05,2018,8,31,Sunday,68,676,34,TYPE_B,4.1,39,Beverages,Italian,277.3631148657855,296.1829404551029,0.0,0.05128205128205128,1,0,0,29.6,13.2,637,982,288.51,311.74,23.23
2018-08-05,2018,8,31,Sunday,72,638,56,TYPE_C,3.9,43,Beverages,Italian,250.07065599683858,271.8838282948034,0.023255813953488372,0.023255813953488372,1,0,0,30.3,9.0,1107,1427,393.79,425.57,31.78
2018-08-05,2018,8,31,Sunday,73,576,34,TYPE_A,4.0,34,Beverages,Italian,266.68776399543003,293.85889015831566,0.029411764705882353,0.11764705882352941,1,0,1,29.6,13.2,622,864,250.04,274.24,24.2
2018-08-05,2018,8,31,Sunday,74,702,35,TYPE_A,2.8,35,Beverages,Italian,281.1958590217838,288.88883888203867,0.02857142857142857,0.11428571428571428,1,0,1,29.9,9.0,494,681,202.3,221.87,19.57
2018-08-05,2018,8,31,Sunday,75,651,77,TYPE_B,4.7,42,Beverages,Italian,273.54636370865137,299.1423369910941,0.023809523809523808,0.11904761904761904,1,0,1,30.6,9.0,1110,1717,504.85,553.65,48.8
2018-08-05,2018,8,31,Sunday,76,614,85,TYPE_A,3.0,40,Beverages,Italian,243.6390916541456,270.9496926649365,0.025,0.0,1,0,0,29.9,9.7,748,1032,293.18,316.78,23.6
2018-08-05,2018,8,31,Sunday,77,676,34,TYPE_A,3.8,36,Beverages,Italian,254.12590037515633,289.207173822426,0.027777777777777776,0.027777777777777776,1,0,0,29.6,13.2,487,676,200.41,216.61,16.2
2018-08-05,2018,8,31,Sunday,80,604,56,TYPE_C,5.1,45,Beverages,Italian,254.69432117710778,275.60334627189025,0.022222222222222223,0.022222222222222223,1,0,0,30.3,9.0,1201,1562,432.78,467.69,34.91
2018-08-05,2018,8,31,Sunday,81,526,34,TYPE_A,4.0,39,Beverages,Italian,255.22324736699974,274.7994126384013,0.02564102564102564,0.10256410256410256,1,0,1,29.6,13.2,751,1044,306.53,336.12,29.59
2018-08-05,2018,8,31,Sunday,83,659,77,TYPE_A,5.3,41,Beverages,Italian,269.8060138920009,292.4893065202778,0.024390243902439025,0.07317073170731707,1,0,0,30.6,9.0,860,1207,348.24,376.52,28.28
2018-08-05,2018,8,31,Sunday,86,699,85,TYPE_C,4.0,42,Beverages,Italian,292.40893030794166,311.6927798787442,0.023809523809523808,0.023809523809523808,1,0,0,29.9,9.7,1820,2348,674.94,729.42,54.48
2018-08-05,2018,8,31,Sunday,88,526,34,TYPE_A,4.1,36,Beverages,Italian,265.3106829186842,295.9777558857906,0.027777777777777776,0.1388888888888889,1,0,1,29.6,13.2,607,844,239.87,263.12,23.25
2018-08-05,2018,8,31,Sunday,89,703,56,TYPE_A,4.8,46,Beverages,Italian,250.53380423996393,270.5987704104646,0.021739130434782608,0.13043478260869565,1,0,1,30.3,9.0,1118,1563,431.09,472.79,41.7
2018-08-05,2018,8,31,Sunday,91,590,56,TYPE_C,0.9,22,Salad,Italian,298.1615804303279,327.9044339139344,0.045454545454545456,0.0,1,0,0,30.3,9.0,415,522,141.12,152.54,11.42
2018-08-05,2018,8,31,Sunday,92,526,34,TYPE_C,2.9,32,Beverages,Italian,239.23840833333333,269.4417486111111,0.0,0.03125,1,0,0,29.6,13.2,794,1015,287.85,310.97,23.12
2018-08-05,2018,8,31,Sunday,93,461,34,TYPE_A,3.9,40,Beverages,Italian,245.75289753021542,262.49766368891227,0.025,0.1,1,0,0,29.6,13.2,965,1341,386.17,417.64,31.47
2018-08-05,2018,8,31,Sunday,94,632,34,TYPE_C,3.6,36,Beverages,Italian,259.4600635738832,279.06940549828175,0.027777777777777776,0.08333333333333333,1,0,0,29.6,13.2,638,820,238.19,257.58,19.39
2018-08-05,2018,8,31,Sunday,97,628,77,TYPE_A,4.6,40,Beverages,Italian,262.38202352018817,281.13087965503723,0.025,0.125,1,0,1,30.6,9.0,1288,1798,521.88,572.37,50.49
2018-08-05,2018,8,31,Sunday,99,596,71,TYPE_A,4.5,42,Beverages,Italian,234.1256491646778,267.44103182179794,0.023809523809523808,0.14285714285714285,1,0,1,28.5,9.7,1270,1771,519.48,569.82,50.34
2018-08-05,2018,8,31,Sunday,101,699,85,TYPE_C,2.8,44,Beverages,Italian,268.0080670978173,283.05035408245755,0.022727272727272728,0.06818181818181818,1,0,0,29.9,9.7,1364,1743,483.01,522.2,39.19
2018-08-05,2018,8,31,Sunday,102,593,77,TYPE_A,2.8,32,Beverages,Italian,257.7236684027778,281.2016076388889,0.03125,0.0625,1,0,0,30.6,9.0,589,812,238.18,257.53,19.35
2018-08-05,2018,8,31,Sunday,104,647,56,TYPE_A,4.5,45,Beverages,Italian,240.19789615096226,261.7747944263934,0.022222222222222223,0.13333333333333333,1,0,1,30.3,9.0,1617,2256,599.65,657.68,58.03
2018-08-05,2018,8,31,Sunday,106,675,34,TYPE_A,4.0,39,Beverages,Italian,260.7608098470034,288.68669044058436,0.02564102564102564,0.05128205128205128,1,0,0,29.6,13.2,854,1187,343.53,371.36,27.83
2018-08-05,2018,8,31,Sunday,108,579,56,TYPE_B,4.4,47,Beverages,Italian,252.88879305555557,284.7328409722222,0.02127659574468085,0.0851063829787234,1,0,0,30.3,9.0,1315,2030,571.97,618.46,46.49
2018-08-05,2018,8,31,Sunday,109,599,56,TYPE_A,3.6,42,Beverages,Italian,248.69446859184282,271.83803016770867,0.023809523809523808,0.047619047619047616,1,0,0,30.3,9.0,1025,1420,403.31,435.96,32.65
2018-08-05,2018,8,31,Sunday,110,485,77,TYPE_A,3.8,36,Beverages,Italian,269.95489795918365,283.0225598678778,0.027777777777777776,0.027777777777777776,1,0,0,30.6,9.0,861,1195,342.08,369.73,27.65
2018-08-05,2018,8,31,Sunday,113,680,77,TYPE_C,4.0,38,Beverages,Italian,275.10050526819924,309.8045857279693,0.0,0.02631578947368421,1,0,0,30.6,9.0,899,1160,340.45,367.78,27.33
2018-08-05,2018,8,31,Sunday,124,590,56,TYPE_C,4.0,41,Beverages,Italian,270.95175259530663,293.62428072930294,0.024390243902439025,0.04878048780487805,1,0,0,30.3,9.0,1253,1616,452.98,489.66,36.68
2018-08-05,2018,8,31,Sunday,126,577,56,TYPE_A,2.7,41,Beverages,Italian,215.11434646865246,259.59486288076954,0.024390243902439025,0.12195121951219512,1,0,1,30.3,9.0,1213,1670,438.29,480.68,42.39
2018-08-05,2018,8,31,Sunday,129,593,77,TYPE_A,3.9,35,Beverages,Italian,252.0565722780688,273.9187569021662,0.02857142857142857,0.14285714285714285,1,0,1,30.6,9.0,694,964,284.63,312.24,27.61
2018-08-05,2018,8,31,Sunday,132,522,56,TYPE_A,3.9,46,Beverages,Italian,257.3809588705729,268.18960176268973,0.021739130434782608,0.08695652173913043,1,0,0,30.3,9.0,1243,1727,491.25,531.19,39.94
2018-08-05,2018,8,31,Sunday,137,590,56,TYPE_A,4.4,46,Beverages,Italian,233.39444029017858,260.95604185267854,0.021739130434782608,0.10869565217391304,1,0,1,30.3,9.0,1738,2423,676.78,742.1,65.32
2018-08-05,2018,8,31,Sunday,139,693,34,TYPE_C,2.8,31,Beverages,Italian,253.53114051889253,272.8351210168901,0.03225806451612903,0.16129032258064516,1,0,1,29.6,13.2,633,809,229.23,251.52,22.29
2018-08-05,2018,8,31,Sunday,143,562,77,TYPE_B,3.8,39,Beverages,Italian,277.33194618451023,291.8888112186788,0.02564102564102564,0.15384615384615385,1,0,1,30.6,9.0,644,990,283.23,310.72,27.49
2018-08-05,2018,8,31,Sunday,145,620,77,TYPE_A,3.9,40,Beverages,Italian,259.1304482029598,282.90417336152217,0.025,0.1,1,0,0,30.6,9.0,911,1266,364.77,394.5,29.73
2018-08-05,2018,8,31,Sunday,146,526,34,TYPE_B,5.0,42,Beverages,Indian,267.29387710753093,307.3603417010116,0.047619047619047616,0.023809523809523808,1,0,0,29.6,13.2,1214,1881,530.42,573.49,43.07
2018-08-05,2018,8,31,Sunday,149,478,77,TYPE_A,2.4,36,Beverages,Italian,258.04922353455817,271.00410323709536,0.027777777777777776,0.16666666666666666,1,0,1,30.6,9.0,469,644,189.49,207.91,18.42
2018-08-05,2018,8,31,Sunday,152,576,34,TYPE_B,4.0,40,Beverages,Italian,271.25668623853215,293.8664489296636,0.025,0.05,1,0,0,29.6,13.2,731,1125,324.45,350.73,26.28
2018-08-05,2018,8,31,Sunday,153,590,56,TYPE_A,3.9,44,Beverages,Italian,250.8101279338207,274.9285571373605,0.022727272727272728,0.06818181818181818,1,0,0,30.3,9.0,1001,1391,373.5,403.8,30.3
2018-08-05,2018,8,31,Sunday,157,609,93,TYPE_A,4.1,38,Beverages,Italian,243.1178446540214,259.64519656670547,0.02631578947368421,0.10526315789473684,1,0,1,29.2,10.4,956,1330,391.91,429.76,37.85
2018-08-05,2018,8,31,Sunday,161,658,34,TYPE_B,3.9,38,Beverages,Italian,273.96234281437125,294.01269086826346,0.02631578947368421,0.10526315789473684,1,0,1,29.6,13.2,489,753,214.86,235.61,20.75
2018-08-05,2018,8,31,Sunday,162,526,34,TYPE_C,2.0,32,Beverages,Italian,286.37093769152193,299.69829417773235,0.0,0.0,1,0,0,29.6,13.2,543,690,198.58,214.47,15.89
2018-08-05,2018,8,31,Sunday,174,700,56,TYPE_A,7.0,43,Beverages,Italian,253.9600869167429,264.96646786367796,0.023255813953488372,0.16279069767441862,1,0,1,30.3,9.0,1736,2465,710.19,779.14,68.95
2018-08-05,2018,8,31,Sunday,177,683,56,TYPE_A,3.4,36,Beverages,Italian,252.9967053763441,276.9447498207885,0.027777777777777776,0.19444444444444445,1,0,1,30.3,9.0,710,983,281.95,309.44,27.49
2018-08-05,2018,8,31,Sunday,186,649,34,TYPE_A,3.4,41,Beverages,Italian,280.44472187666605,305.5552443575617,0.024390243902439025,0.12195121951219512,1,0,1,29.6,13.2,573,793,232.28,254.74,22.46
2018-08-06,2018,8,32,Monday,10,590,56,TYPE_B,6.3,47,Beverages,Italian,251.2827830397016,273.9820788143495,0.1276595744680851,0.0425531914893617,0,0,0,30.2,9.0,1553,2427,703.51,761.89,58.38
2018-08-06,2018,8,32,Monday,11,679,56,TYPE_A,3.7,44,Beverages,Italian,236.12437703920813,262.7319216944091,0.13636363636363635,0.045454545454545456,0,0,0,30.2,9.0,1553,2154,594.47,643.92,49.45
2018-08-06,2018,8,32,Monday,13,590,56,TYPE_B,6.7,46,Beverages,Italian,250.69310754391014,273.1266340339764,0.13043478260869565,0.15217391304347827,0,0,0,30.2,9.0,2112,3309,923.55,1001.25,77.7
2018-08-06,2018,8,32,Monday,14,654,56,TYPE_C,2.7,44,Sandwich,Italian,242.43785050505053,271.7931404040404,0.13636363636363635,0.20454545454545456,0,0,0,30.2,9.0,923,1179,323.03,350.41,27.38
2018-08-06,2018,8,32,Monday,17,517,56,TYPE_A,3.2,45,Beverages,Italian,243.8062177350224,267.6588837032098,0.13333333333333333,0.06666666666666667,0,0,0,30.2,9.0,912,1261,342.21,370.73,28.52
2018-08-06,2018,8,32,Monday,20,522,56,TYPE_A,4.0,45,Beverages,Italian,242.65341376473813,265.66303262955853,0.13333333333333333,0.044444444444444446,0,0,0,30.2,9.0,937,1303,350.17,379.27,29.1
2018-08-06,2018,8,32,Monday,23,698,23,TYPE_A,3.4,43,Beverages,Italian,245.11612406227312,275.012123094297,0.13953488372093023,0.06976744186046512,0,0,0,29.2,10.4,1124,1556,438.83,475.47,36.64
2018-08-06,2018,8,32,Monday,24,614,85,TYPE_B,3.6,38,Beverages,Italian,251.69857744795925,256.9064530532671,0.15789473684210525,0.02631578947368421,0,0,0,29.9,9.7,1268,1947,571.28,618.94,47.66
2018-08-06,2018,8,32,Monday,26,515,77,TYPE_C,3.0,35,Sandwich,Italian,250.32464859344537,280.2659873735029,0.17142857142857143,0.17142857142857143,0,0,0,30.6,9.0,1002,1283,343.56,372.81,29.25
2018-08-06,2018,8,32,Monday,27,713,85,TYPE_A,4.5,46,Beverages,Italian,238.99326275392048,271.37305432409187,0.13043478260869565,0.08695652173913043,0,0,0,29.9,9.7,1290,1800,512.22,554.98,42.76
2018-08-06,2018,8,32,Monday,29,526,34,TYPE_C,4.0,38,Sandwich,Italian,261.28121834360024,293.7452270134611,0.21052631578947367,0.21052631578947367,0,0,0,29.5,13.2,1214,1566,435.75,473.36,37.61
2018-08-06,2018,8,32,Monday,30,604,56,TYPE_A,3.5,45,Beverages,Italian,240.3225865280149,271.0206379015986,0.13333333333333333,0.15555555555555556,0,0,0,30.2,9.0,1108,1534,431.51,467.85,36.34
2018-08-06,2018,8,32,Monday,32,526,34,TYPE_A,3.8,38,Sandwich,Italian,276.24892603458926,297.0959002470661,0.21052631578947367,0.05263157894736842,0,0,0,29.5,13.2,1132,1571,444.02,481.64,37.62
2018-08-06,2018,8,32,Monday,34,615,34,TYPE_B,4.2,39,Sandwich,Italian,280.4439753065681,296.76266672266087,0.1794871794871795,0.23076923076923078,0,0,0,29.5,13.2,920,1418,397.13,431.24,34.11
2018-08-06,2018,8,32,Monday,36,517,56,TYPE_B,4.4,46,Beverages,Italian,248.09543504531723,272.67235271903326,0.13043478260869565,0.10869565217391304,0,0,0,30.2,9.0,1021,1577,436.41,472.94,36.53
2018-08-06,2018,8,32,Monday,39,526,34,TYPE_C,3.8,35,Sandwich,Italian,259.5546223793888,286.4306655721142,0.22857142857142856,0.08571428571428572,0,0,0,29.5,13.2,1531,1972,530.19,575.48,45.29
2018-08-06,2018,8,32,Monday,41,590,56,TYPE_C,1.9,27,Sandwich,Italian,266.6180568948891,294.7445973963356,0.18518518518518517,0.07407407407407407,0,0,0,30.2,9.0,389,494,131.25,142.33,11.08
2018-08-06,2018,8,32,Monday,42,561,77,TYPE_B,3.9,38,Sandwich,Italian,262.5416409854618,283.05364847218596,0.15789473684210525,0.15789473684210525,0,0,0,30.6,9.0,889,1368,375.23,407.03,31.8
2018-08-06,2018,8,32,Monday,43,590,56,TYPE_A,5.1,47,Sandwich,Italian,238.93320336857195,267.5895868123992,0.1276595744680851,0.0851063829787234,0,0,0,30.2,9.0,2372,3323,896.79,971.59,74.8
2018-08-06,2018,8,32,Monday,50,556,77,TYPE_A,4.8,41,Beverages,Italian,257.27726342176726,276.0027985516329,0.14634146341463414,0.0975609756097561,0,0,0,30.6,9.0,1223,1710,478.28,518.41,40.13
2018-08-06,2018,8,32,Monday,51,638,56,TYPE_A,7.0,45,Sandwich,Italian,236.70460261948844,274.51852636631696,0.13333333333333333,0.13333333333333333,0,0,0,30.2,9.0,1223,1737,493.74,535.21,41.47
2018-08-06,2018,8,32,Monday,52,685,56,TYPE_B,5.6,46,Beverages,Italian,244.8039213472113,270.8340504713276,0.13043478260869565,0.06521739130434782,0,0,0,30.2,9.0,1559,2426,666.8,722.32,55.52
2018-08-06,2018,8,32,Monday,53,590,56,TYPE_A,3.8,44,Beverages,Italian,252.55346678270962,276.0742834348709,0.13636363636363635,0.18181818181818182,0,0,0,30.2,9.0,591,821,230.06,249.51,19.45
2018-08-06,2018,8,32,Monday,55,647,56,TYPE_C,2.0,34,Sandwich,Italian,257.54491404229424,289.4749246919215,0.11764705882352941,0.08823529411764706,0,0,0,30.2,9.0,634,805,224.33,243.0,18.67
2018-08-06,2018,8,32,Monday,57,541,77,TYPE_C,2.8,29,Sandwich,Italian,266.12838617045713,297.26009418791637,0.20689655172413793,0.06896551724137931,0,0,0,30.6,9.0,811,1037,284.49,308.62,24.13
2018-08-06,2018,8,32,Monday,58,695,77,TYPE_C,3.8,37,Sandwich,Italian,251.82658032200357,283.22368729874773,0.16216216216216217,0.16216216216216217,0,0,0,30.6,9.0,1292,1664,450.08,488.28,38.2
2018-08-06,2018,8,32,Monday,59,456,56,TYPE_A,4.2,43,Beverages,Italian,245.53298504113687,260.25940014958866,0.13953488372093023,0.13953488372093023,0,0,0,30.2,9.0,1144,1592,452.62,490.72,38.1
2018-08-06,2018,8,32,Monday,61,473,77,TYPE_A,4.5,41,Sandwich,Italian,266.4789913127413,287.64998483177055,0.14634146341463414,0.0,0,0,0,30.6,9.0,1238,1727,484.31,524.47,40.16
2018-08-06,2018,8,32,Monday,64,553,77,TYPE_A,4.4,40,Sandwich,Italian,264.36385736889696,283.7688788426763,0.15,0.1,0,0,0,30.6,9.0,756,1054,296.82,321.75,24.93
2018-08-06,2018,8,32,Monday,65,602,34,TYPE_A,4.8,39,Sandwich,Italian,277.109294601073,297.8785538180573,0.20512820512820512,0.10256410256410256,0,0,0,29.5,13.2,1493,2087,581.9,631.44,49.54
2018-08-06,2018,8,32,Monday,66,648,34,TYPE_A,4.1,40,Sandwich,Italian,265.58488942527237,283.3805414573684,0.2,0.025,0,0,0,29.5,13.2,1313,1826,507.12,549.84,42.72
2018-08-06,2018,8,32,Monday,67,638,56,TYPE_B,7.0,45,Beverages,Italian,250.02054054054057,272.30252068394924,0.13333333333333333,0.06666666666666667,0,0,0,30.2,9.0,1375,2159,608.27,658.96,50.69
2018-08-06,2018,8,32,Monday,68,676,34,TYPE_B,4.1,37,Sandwich,Italian,272.6669389781549,295.81053529517965,0.21621621621621623,0.08108108108108109,0,0,0,29.5,13.2,856,1319,364.95,396.02,31.07
2018-08-06,2018,8,32,Monday,72,638,56,TYPE_C,3.9,41,Beverages,Italian,256.4039841942945,278.1765699691596,0.0975609756097561,0.04878048780487805,0,0,0,30.2,9.0,959,1236,343.46,371.77,28.31
2018-08-06,2018,8,32,Monday,73,576,34,TYPE_A,4.0,37,Sandwich,Italian,283.32429628309114,309.18976557625456,0.21621621621621623,0.24324324324324326,0,0,0,29.5,13.2,961,1336,377.55,410.31,32.76
2018-08-06,2018,8,32,Monday,74,702,35,TYPE_A,2.8,37,Sandwich,Italian,263.19129555769496,281.51318388117176,0.21621621621621623,0.16216216216216217,0,0,0,29.9,9.0,628,866,242.35,263.18,20.83
2018-08-06,2018,8,32,Monday,75,651,77,TYPE_B,4.7,42,Beverages,Italian,278.2135314663889,295.8007163429132,0.14285714285714285,0.14285714285714285,0,0,0,30.6,9.0,1256,1943,553.39,600.03,46.64
2018-08-06,2018,8,32,Monday,76,614,85,TYPE_A,3.0,39,Beverages,Italian,239.1298689020547,262.6362032018152,0.15384615384615385,0.05128205128205128,0,0,0,29.9,9.7,685,945,271.14,293.8,22.66
2018-08-06,2018,8,32,Monday,77,676,34,TYPE_A,3.8,34,Sandwich,Italian,259.10043884423203,285.10205952639586,0.23529411764705882,0.11764705882352941,0,0,0,29.5,13.2,790,1096,302.71,328.71,26.0
2018-08-06,2018,8,32,Monday,80,604,56,TYPE_C,5.1,42,Sandwich,Italian,240.47152729013723,268.3896943823811,0.14285714285714285,0.023809523809523808,0,0,0,30.2,9.0,1148,1493,409.16,443.16,34.0
2018-08-06,2018,8,32,Monday,81,526,34,TYPE_A,4.0,41,Sandwich,Italian,248.19588870880605,270.0537457230326,0.1951219512195122,0.07317073170731707,0,0,0,29.5,13.2,952,1323,376.04,407.87,31.83
2018-08-06,2018,8,32,Monday,83,659,77,TYPE_A,5.3,41,Sandwich,Italian,264.8288160088938,287.77930655919954,0.14634146341463414,0.0975609756097561,0,0,0,30.6,9.0,1222,1714,478.24,518.37,40.13
2018-08-06,2018,8,32,Monday,86,699,85,TYPE_C,4.0,41,Sandwich,Italian,265.48692490524826,289.0902967816535,0.14634146341463414,0.0975609756097561,0,0,0,29.9,9.7,1464,1888,527.22,571.46,44.24
2018-08-06,2018,8,32,Monday,88,526,34,TYPE_A,4.1,40,Sandwich,Italian,266.2036344985402,301.4495896788448,0.2,0.1,0,0,0,29.5,13.2,1085,1509,417.66,453.16,35.5
2018-08-06,2018,8,32,Monday,89,703,56,TYPE_A,4.8,45,Sandwich,Italian,243.23751617329935,275.4888662353787,0.13333333333333333,0.13333333333333333,0,0,0,30.2,9.0,1304,1823,505.5,547.96,42.46
2018-08-06,2018,8,32,Monday,91,590,56,TYPE_C,0.9,23,Sandwich,Italian,279.3585804250853,306.3577801102073,0.21739130434782608,0.043478260869565216,0,0,0,30.2,9.0,361,454,124.8,135.38,10.58
2018-08-06,2018,8,32,Monday,92,526,34,TYPE_C,2.9,32,Sandwich,Italian,253.6725960341029,282.71912060542195,0.25,0.09375,0,0,0,29.5,13.2,972,1243,338.2,367.26,29.06
2018-08-06,2018,8,32,Monday,93,461,34,TYPE_A,3.9,39,Sandwich,Italian,257.2123692908654,277.6691188401442,0.20512820512820512,0.1794871794871795,0,0,0,29.5,13.2,1194,1658,462.47,502.19,39.72
2018-08-06,2018,8,32,Monday,94,632,34,TYPE_C,3.6,37,Sandwich,Italian,271.6507580120762,293.0857631212262,0.21621621621621623,0.10810810810810811,0,0,0,29.5,13.2,1016,1306,369.31,400.85,31.54
2018-08-06,2018,8,32,Monday,97,628,77,TYPE_A,4.6,39,Sandwich,Italian,266.5643389326934,284.76746428979544,0.15384615384615385,0.1282051282051282,0,0,0,30.6,9.0,1493,2084,591.72,641.64,49.92
2018-08-06,2018,8,32,Monday,99,596,71,TYPE_A,4.5,40,Beverages,Italian,237.14784391827104,264.0662897396179,0.15,0.1,0,0,0,28.5,9.7,1157,1614,463.01,501.9,38.89
2018-08-06,2018,8,32,Monday,101,699,85,TYPE_C,2.8,39,Beverages,Italian,261.77079821793205,275.31338685724893,0.15384615384615385,0.07692307692307693,0,0,0,29.9,9.7,1041,1331,378.43,410.16,31.73
2018-08-06,2018,8,32,Monday,102,593,77,TYPE_A,2.8,34,Sandwich,Italian,259.05515412788037,292.39782618647945,0.17647058823529413,0.08823529411764706,0,0,0,30.6,9.0,1142,1574,424.44,460.27,35.83
2018-08-06,2018,8,32,Monday,104,647,56,TYPE_A,4.5,44,Beverages,Italian,234.03531479023604,260.35723469328866,0.13636363636363635,0.022727272727272728,0,0,0,30.2,9.0,1480,2064,558.77,605.12,46.35
2018-08-06,2018,8,32,Monday,106,675,34,TYPE_A,4.0,38,Sandwich,Italian,270.33231186492475,300.217822599129,0.21052631578947367,0.15789473684210525,0,0,0,29.5,13.2,1122,1559,440.44,478.23,37.79
2018-08-06,2018,8,32,Monday,108,579,56,TYPE_B,4.4,45,Beverages,Italian,252.30827777018717,279.3333891241973,0.13333333333333333,0.044444444444444446,0,0,0,30.2,9.0,1190,1837,513.76,556.46,42.7
2018-08-06,2018,8,32,Monday,109,599,56,TYPE_A,3.6,44,Beverages,Italian,241.48193180829782,269.5232747673306,0.13636363636363635,0.06818181818181818,0,0,0,30.2,9.0,1016,1408,390.1,422.64,32.54
2018-08-06,2018,8,32,Monday,110,485,77,TYPE_A,3.8,37,Sandwich,Italian,257.8283043742817,282.29915556757487,0.16216216216216217,0.02702702702702703,0,0,0,30.6,9.0,1269,1762,482.7,523.01,40.31
2018-08-06,2018,8,32,Monday,113,680,77,TYPE_C,4.0,34,Sandwich,Italian,254.8705181180408,286.9961884533693,0.17647058823529413,0.029411764705882353,0,0,0,30.6,9.0,1434,1850,502.88,545.03,42.15
2018-08-06,2018,8,32,Monday,124,590,56,TYPE_C,4.0,40,Sandwich,Italian,260.6515141475645,287.932943230659,0.125,0.05,0,0,0,30.2,9.0,1069,1379,378.46,409.87,31.41
2018-08-06,2018,8,32,Monday,126,577,56,TYPE_A,2.7,41,Sandwich,Italian,233.82451047986763,261.3449379481522,0.14634146341463414,0.07317073170731707,0,0,0,30.2,9.0,1255,1728,448.29,485.79,37.5
2018-08-06,2018,8,32,Monday,129,593,77,TYPE_A,3.9,40,Sandwich,Italian,259.33934375430385,283.8766430243768,0.15,0.1,0,0,0,30.6,9.0,1245,1729,474.73,514.61,39.88
